,bact_name,4-hydroxystyrene,p-hydroxyphenylacetate,phenyllactate,azelate,sebacate,myristic acid,dodecanedioic acid,palmitic acid,tetradecanedioate,stearic acid,hexadecanedioic acid,eicosapentaenoic acid,arachidonic acid,eicosatrienoic acid,eicosenoate,12.13-diHOME,docosahexaenoic acid,carnosol,docosapentaenoic acid,adrenic acid,palmitoylethanolamide,nervonic acid,docosapentaenoic acid ,lithocholic acid,chenodeoxycholate,deoxycholic acid,7-ketodeoxycholate,alpha-muricholate,cholate,glycolithocholic acid,glycodeoxycholic acid,oleanolic acid,maslinic acid,taurolithocholic acid,taurochenodesoxycholic acid,taurodeoxycholic acid,urobilin,sphingosine,cholesterol,cholestenone,beta-sitosterol,propionate,alanine,oxalate,lactate,2-aminobutyric acid,malonate,alpha-hydroxybutyrate,serine,uracil,proline,alpha-ketoisovalerate,caproic acid,valine,succite,threonine,4-hydroxybenzaldehyde,nicotinate,4-methylcatechol,taurine,thymine,acetylalanine,leucine,aspartate,malate,adenine,hypoxanthine,phenylacetate,salicylate,4-nitrophenol,caprylic acid,alpha-ketoglutarate,2-hydroxyglutarate,methionine,tartarate,xylose,hydrocinnamic acid,guanine,xanthine,ribitol,histidine,orotate,imidazolelactate,fucose,phenylalanine,L-phenyllactic acid,urate,shikimate,suberate,arginine,citrulline,ascorbate,tyrosine,homovanillate,sorbitol,4-pyridoxate,azelaic acid,N-acetylglutamate,citrate,glucurote,tryptophan,1-3-7-trimethylurate,pantothete,cystine,pentadecanoate,pseudouridine,deoxyinosine,inosine,lactose,lithocholate,glycocholate,putrescine,beta-alanine,choline,cytosine,histamine,creatinine,N-acetylputrescine,betaine,nicotinic acid,pyroglutamic acid,pipecolic acid,hydroxyproline,creatine,isoleucine,asparagine,ornithine,1-methylnicotinamide,trigonelline,2-hydroxyphenethylamine,urocanic acid,imidazole propionate,4-guanidinobutanoic acid,butyrobetaine,acetylcholine,glutamine,lysine,glutamate,triethanolamine,pyridoxamine,carnitine,methionine sulfoxide,1-methylguanine,7-methylguanine,3-methylxanthine,3-methylhistidine,dimethyllysine,N-acetylspermidine,trimethyllysine,kynurenic acid,N-acetylglutamic acid,N-acetylhistidine,5-acetylamino-6-amino-3-methyluracil,ADMA,pantothenate,carnosine,anserine,2-deoxyadenosine,thiamine,atenolol,diacetylspermine,sphinganine,phytosphingosine,bilirubin,urobilin*
95,Holdemania_filiformis,0.017394366,-0.006117808,0.017349174,-0.007288824,-0.003216867,-0.011190308,-0.006845128,-0.0076094223,-0.005299854,-0.004755205,-0.0038033524,-0.0012203231,-0.0006018393,0.0039482345,-0.008501584,0.00442655,0.0021553382,0.001174646,0.004160626,0.005834815,-0.0015691459,0.0015764406,0.0023156572,0.0128274,-0.0011895143,0.015908819,0.008745496,0.004077405,-0.006611494,0.0054451213,0.012315634,-0.0024563516,-0.0037045393,0.008905042,-0.009059398,0.012613168,0.0046236585,-0.0035110265,0.008112321,0.0021626297,0.0099062165,-0.00083583983,-0.007579691,-0.0071388185,-0.005427984,-0.010774436,-0.0045206356,-0.008377495,-0.0069708354,-0.007972376,-0.008128261,-0.004896036,-0.0060665347,-0.008472763,-0.0046190703,-0.0071181078,0.0036295361,0.00084541575,-0.0013793136,0.0023566259,-0.008555038,-0.006899789,-0.008466738,-0.0060967086,-0.010037602,-0.003408899,-0.00482019,-0.0022310899,0.00096152676,0.015140674,-0.012277075,-0.0057628397,-0.0062738587,-0.004700556,-0.002897513,-0.0076739476,0.0011135237,0.008441553,-0.005314368,-0.009386108,-0.0017689002,-0.014207721,-0.010548503,0.0009880983,-0.007857545,-0.0076660155,-0.004987435,-0.013277867,-0.005708594,0.0022776674,-0.0018893968,-0.0025912046,-0.0040935846,-0.011837786,-0.01131237,3.9601167e-05,-0.00791296,-0.013181886,0.00199559,0.0005908888,-0.008620939,-0.010165827,-0.0017992938,-0.006177225,0.0012528135,-0.011041577,-0.0068504335,0.0050662584,-0.005415113,0.012978711,-0.011341151,-0.007323952,-0.006200999,-0.0065478235,-0.010167318,-0.0029088852,-0.0070780963,-0.0025517428,-0.006080459,0.003819379,-0.0026963318,0.008105988,-0.006334275,-0.00795416,-0.0077115824,-0.0008726968,0.00074918225,-0.00172411,-0.002680028,-0.012693163,-0.0055343653,0.007514386,-0.0032991339,0.00698328,0.0037226866,-0.0056543825,-0.0047776727,-0.009002365,0.0033045786,0.0036370233,-0.006615865,-0.00016419342,-0.012823844,0.0006729767,0.004405153,0.0017163284,-0.0029006568,-0.0038357973,-0.009591738,-0.0010424407,-0.010696218,-0.00094035425,-0.005905666,-0.010016242,0.0018404028,0.0071793394,0.0023551001,-0.006602355,-0.0027248717,0.0029258763,0.00073604094,-0.00040240644,-0.0053744526,0.006674473,0.0012912314
96,Holdemania_unclassified,0.002553549,-0.004122246,0.0010805469,0.0069915475,0.0035856771,0.0012661911,0.014032088,-0.00040987533,0.039513733,0.0037182397,0.035447758,0.025945427,0.03534485,0.009613059,-0.005086751,0.002613253,0.031608794,-0.013428558,0.014443837,0.020264005,-0.019065488,-0.0068869754,0.011291322,-1.734757e-05,-0.006278717,0.0026216593,-0.0013044289,-0.015855271,-0.0039469027,0.0040798765,0.0029349453,-0.021398554,-0.011406721,0.002568559,-0.0015226708,-0.005208992,0.002512669,-0.0038847313,0.017095085,0.005307568,0.006543761,5.8098278e-05,0.026124608,0.018240074,0.037307307,0.017863164,0.002489707,0.03401516,0.022530954,0.013415779,0.028809454,0.018896434,0.006862687,0.022391973,0.023806589,0.022880143,0.02583059,-0.009288768,-0.025450446,0.01722041,0.019392483,0.031373803,0.0249016,0.021540351,0.025563901,-0.0015982236,0.017942643,-0.017764,0.0024180936,-0.0016841373,-0.015106975,0.029339125,0.011943962,0.015620976,0.000757554,0.016708769,0.017584404,0.0019718753,0.017153423,0.015945435,0.02027924,0.008145498,0.004316105,0.009445193,0.024436047,0.023576958,0.012871364,0.00035366637,-0.0016742432,0.026440732,0.023703147,-0.0014660875,0.024695104,0.020934148,0.007053631,-0.0034750218,-0.006490576,0.0071060862,0.003527173,-0.0073570115,0.023281004,-0.013930903,0.015774436,0.029459117,-0.0030145547,0.019212171,0.01727076,0.021098807,0.0038180319,-0.00851958,-0.016348552,0.011118481,0.0011512392,0.030863496,-0.022655437,0.008951991,0.011909527,0.00051861076,0.022806646,-0.0030483317,0.030091248,-0.00024862285,0.0012834185,0.015167721,0.025708355,0.017554443,0.039350286,0.005344559,0.0040564416,-0.006140241,0.0160313,0.0033129326,0.00046737574,0.01219925,-0.00493265,0.024356563,0.03815092,0.022701802,0.0038840068,-0.004019933,0.020005606,0.0358672,0.012040769,0.0056832447,-0.001049924,0.009118299,0.028384728,0.00027592145,0.020155912,0.002920094,0.0007307538,0.038250964,-0.00850996,0.017490083,-0.0009518241,0.019354172,-0.007727297,0.016685227,-0.012826383,-0.006149473,0.0017778974,0.0007639644,-0.013080261,-0.004483827,0.002224248
97,Klebsiella_pneumoniae,-0.01801563,-0.011057606,-0.02714389,-0.006781704,-0.012798293,0.022141755,0.009108383,0.015575038,0.044939294,0.010300684,0.03501349,0.034052007,0.02876493,0.012224649,0.0028747923,0.015400332,0.030090358,-0.006082066,0.012287484,0.010325534,-0.008467951,0.009964471,-0.0022584908,-0.027520977,0.012058936,-0.027029138,-0.023288045,-0.017313298,0.018488578,-0.0069040763,-0.02064858,0.008712855,0.00020556964,0.007858932,0.04134761,-0.020515788,-0.018875986,0.013629917,0.017580818,-0.01694662,0.011059134,-0.020973573,0.0054783635,0.007827308,0.034750927,-7.692267e-05,0.022706773,0.023484863,-0.006166874,-0.0039646337,0.0138023235,-0.0073991357,-0.01400691,0.0037348964,0.028473865,-0.0015315149,0.0035816645,-0.029387558,-0.023876878,0.0068233972,0.0070949392,0.0075399703,0.008168935,-0.019026415,0.0017882048,0.012084821,-0.0060578035,-0.04900195,0.016117489,-0.0148785,0.0052890223,-0.001556903,0.010339911,-0.040546633,0.02390319,-0.0021313964,-0.0259032,-0.025336277,-0.006546149,0.03776485,0.031082636,0.013522254,0.021796338,0.016684335,0.007867216,0.01350044,0.022962525,-0.00075211324,-0.03554373,0.010703695,-0.017474864,-0.037864886,-0.0014534453,0.0119342515,0.026393345,-0.005495293,-0.012708395,0.017804611,0.035442393,-0.03663331,0.014218073,0.0051390193,0.00066148833,0.03400259,-0.009155309,0.010519092,-0.0021522387,0.002039635,0.0008228125,-0.042343732,0.043754816,0.006342715,-0.023557423,0.029888835,0.013239351,-0.0073949755,0.025891716,0.0003822335,0.03450407,-0.03527596,0.022138756,-0.03169028,0.04083545,0.035282083,0.005893124,-0.0014984901,0.021576025,0.016188627,0.019844085,0.0066786767,-0.011403755,-0.020511046,-0.014131653,-0.019477803,-0.022256818,0.0069702715,0.004961141,-0.003473083,0.035893753,-0.05043055,0.03482568,0.041525997,0.031987373,0.013877098,-0.00615494,0.0071687168,0.006863548,-0.0050169528,0.023325698,0.020999877,0.016326055,0.009983337,-0.014097647,0.020477783,-0.021912917,0.01817016,0.003860608,-0.0054009235,-0.015076215,-0.0037983505,0.0026939749,-0.005810651,0.02554785,0.03021786,-0.016909005
98,Klebsiella_unclassified,-0.013830066,0.009203229,-0.01678862,-0.007906234,-0.0113666905,0.015596147,-0.001983865,0.013475402,0.016769305,0.0120194005,0.010439031,0.009881006,0.011774643,0.010295854,0.0060609127,0.002172035,0.008856435,-0.009806028,0.009378363,0.0092640165,0.0051796776,0.008486097,0.008324808,-0.020735178,0.01694452,-0.021862166,-0.02036837,0.009158471,0.021604868,-0.013950888,-0.015106465,-0.007824791,-0.009796697,-0.003971903,0.019002272,-0.010951674,-0.01648626,0.012436206,0.0041552926,-0.013408332,-0.0002948781,-0.00537044,0.004751431,0.0109963985,0.015849775,0.00615107,0.013191305,0.013372737,0.00025893265,-0.0037241394,0.003856833,-0.007248778,-0.007135285,0.0040519955,0.015123308,0.0019102952,-0.0057672937,-0.013709758,-0.007367997,0.009013629,-0.003779587,0.009258556,0.004858246,0.0017739506,0.002117685,0.0055601285,-0.0072977664,-0.008451007,0.008491569,-0.0044246577,0.00454459,-0.00014617025,0.006971445,-0.0011030586,0.015410949,-0.0039787726,-0.013031138,-0.014093749,-0.0075815935,0.014867742,0.011428421,-0.0012217086,0.018734658,0.009991896,0.0067012887,0.004896186,-0.00051823823,0.0069667343,-0.009548829,0.012745524,-0.007858598,-0.010142808,0.0015485245,0.006307395,0.017112657,-0.0026644894,-0.009000841,-0.0010453942,0.015371305,-0.015631001,0.008758154,0.002321144,0.0034301179,0.011004729,-0.0026546316,-0.0024458582,-0.002434074,-0.0042834524,0.0064393766,-0.024659617,0.019959217,0.008947203,0.0007639118,0.014515063,0.006328742,0.0048523773,0.016656455,0.00943211,0.014388735,-0.009774352,0.0057583167,-0.011839905,0.018953394,0.02162729,0.0014592101,-0.0014325075,0.00032870428,0.01088782,0.008702415,0.01614357,-0.0060308618,-0.0042655626,0.0022664547,-0.0020416635,-0.013433397,0.00046446774,-0.0010211885,-0.0014598691,0.008377123,-0.018822446,0.01796732,0.0090408,0.011830959,0.003452626,0.00094391505,0.006747275,0.008009834,0.0021491356,0.013023141,0.009705495,-0.0011150702,-0.00020737135,-0.0021260595,0.017401323,-0.00949381,0.006595633,0.0053294883,0.0009163354,-0.010125274,0.00056110776,0.0064363275,-0.0045675375,0.012024637,0.009750891,-0.014032087
99,Lachnospiraceae_bacterium_1_1_57FAA,0.010931874,-0.024786057,0.017664881,-0.011199094,-0.0033522672,-0.011512045,-0.011155153,0.0043011326,-0.027941838,0.018705666,-0.01590301,-0.022993652,-0.020252759,-0.00803838,-0.0024183153,-0.01169985,-0.020220162,0.014255025,-0.0068764985,-0.0037417954,-0.0053627,0.028321873,-0.007395415,0.02293447,-0.016257348,0.025232602,0.018388942,0.002611714,-0.022066422,-0.0068942048,0.011225978,0.007138641,-0.010015932,-0.006547853,-0.028765323,0.0013972363,0.011344704,-0.0056848447,-0.005852001,0.022508845,0.002376824,-0.014374868,-0.041690636,-0.04303937,-0.030988216,-0.044138074,-0.02474224,-0.038654145,-0.040823948,-0.029869905,-0.03815852,-0.03171451,-0.0073109646,-0.045576453,-0.031829726,-0.04294209,-0.004121583,-0.007463906,0.020737724,-0.019432457,-0.04087967,-0.044836182,-0.044739854,-0.033545744,-0.053610515,0.00959135,-0.02878536,0.006400824,-0.022684557,0.032866217,-0.01594504,-0.045528684,-0.009937249,-0.028124735,-0.0041432534,-0.026922436,-0.0047146683,0.023106882,-0.03306444,-0.03155868,-0.027003994,-0.044479147,-0.021946793,-0.004876415,-0.044435993,-0.045258995,-0.015089619,-0.021963835,-0.004693115,-0.015276743,-0.03197305,-0.0073552574,-0.03809793,-0.044276997,-0.03485575,-0.010511191,-0.004025985,-0.02481525,0.018792056,-0.005388664,-0.04320856,0.004734034,-0.016194332,-0.036327947,0.03324711,-0.041339554,-0.032149855,-0.0133596705,-0.026615985,0.026921127,-0.019845553,-0.039889853,-0.023358779,-0.03692309,-0.010355103,-0.030803043,-0.02598829,-0.028915036,-0.019143805,0.0051816385,-0.030216854,0.023520557,-0.0048579243,-0.023447873,-0.04457072,-0.037128855,-0.025006693,-0.0128902225,-0.019733658,-0.019880313,-0.03344379,0.009826513,-0.0343688,-0.0066831196,0.0150801,-0.041488342,-0.04833802,-0.03577407,0.02613141,0.0001774803,-0.01892623,-0.01690385,-0.042297088,-0.013054758,0.003684099,-0.010129881,-0.03241627,-0.03533454,-0.04139545,-0.0013307562,-0.010182852,-0.03442544,0.012273213,-0.040118206,-0.0065972544,0.023567427,0.011108096,-0.039241914,-0.0021981865,-0.0043926635,-0.017916199,0.0059545827,-0.024975073,0.026306184,0.009742523
100,Lachnospiraceae_bacterium_1_4_56FAA,0.050028343,0.019570477,0.04471844,-0.04873655,-0.028851233,-0.022015257,-0.05001489,-0.018032854,-0.052670076,-0.02968175,-0.06512469,-0.003641137,-0.0077737803,0.047945395,-0.012741961,0.017553914,0.00045166502,-0.020918446,0.04746835,0.040254693,0.06641614,0.0071041356,0.05108933,0.0056801396,0.03737433,0.0093613425,-0.015589478,0.058234386,0.023693249,0.009556311,0.01646287,-0.010487815,-0.015753385,0.01692514,-0.013429138,0.030761482,-0.045895446,0.031301726,0.0370398,-0.024544416,0.028837193,0.027846335,0.0022535992,0.008412714,-0.025928432,0.009766693,0.00075662474,-0.017958414,0.006654134,0.0039390293,-0.003605271,0.0034012636,-0.024446834,0.0075453036,-0.0065949215,0.00418619,-0.0029612489,0.019253315,-0.0017777374,0.021638999,-0.0058335364,-0.0045609176,0.0033559087,0.0076210164,-0.012050858,-0.028670574,-0.0036108769,0.024322951,0.007801005,0.050389886,-0.03438941,-0.0023257437,-0.017787065,0.011987584,-0.02132031,-0.0078839045,-0.030484565,-0.011917731,0.003888775,-0.033177927,-0.0021216846,-0.011556033,0.0036441234,-0.00030575308,0.00771776,-0.0059568565,-0.018025903,-0.018820606,-0.028550923,-0.0035225356,0.009596784,0.007623884,0.011014883,-0.0149976155,-0.020614496,0.0152754355,-0.03677761,-0.05119767,-0.017056441,0.009438777,0.006684522,-0.012530024,-0.010868111,-0.0054678335,0.0021579545,-0.015431218,-0.013954171,-0.00041165293,0.02466969,0.017324518,0.009223945,0.01169353,0.034390457,-0.01923795,-0.0011975114,0.020239726,0.0036773384,0.033756994,-0.024891173,0.016794413,-0.0050396128,0.01564384,-0.015247868,-0.008484525,0.0008870462,0.0058457665,-0.024431322,0.02132982,0.019936582,0.013328293,0.00040805677,0.045524195,0.027377106,0.036882047,0.0017653218,0.0032750166,-0.016624406,-0.013574601,-0.011331039,0.0104145035,-0.008383496,-0.023845935,-0.037171632,0.018793367,0.04337425,-0.00056429463,0.012825804,0.025572615,-0.011431508,-0.0114931725,-0.05458691,-0.0075002504,8.9797446e-05,0.0010259096,0.0084585585,-0.019982874,0.0038773874,-0.013783437,0.010555936,0.030948298,0.021432368,0.028177226,0.03266013,0.02280677,-0.04869836
101,Lachnospiraceae_bacterium_2_1_58FAA,-0.010553067,0.010178907,-0.016440473,-0.037525833,-0.028895939,0.023203049,-0.021433668,0.016870864,-0.0008150041,0.0065442687,-0.033508137,0.013435611,0.01672095,0.037701577,0.00772077,0.013909049,0.013073266,-0.033101432,0.039352473,0.035496384,0.03822102,0.016538894,0.044244815,-0.015583619,0.03531712,-0.022451565,-0.030997004,0.03668107,0.03600503,0.0041680154,-0.0064108293,-0.026129128,-0.023607992,0.005928293,0.017797662,0.0008252433,-0.039451398,0.041604806,0.023533551,-0.02162326,0.0037538821,0.0077629085,0.012860723,0.016149363,0.011563896,0.02252857,0.00018574037,0.011888471,0.008147139,0.0012017171,0.014197231,-0.0018828688,-0.0146173155,0.01575027,0.010640326,0.008425937,-0.0009758071,-0.01884056,-0.006835264,0.017787153,0.0016246871,0.012547878,0.0137947155,0.005504662,-0.002239669,-0.009386973,-0.013692876,0.0017364607,-0.00030418276,0.0015115339,0.00041999732,0.0006939439,-0.011377202,0.00960933,0.0057928325,-0.002343096,-0.026402889,-0.022720875,-0.010501882,0.006493552,0.012465382,0.0025108517,0.02243227,0.0070586,0.017827524,0.008758502,0.0028548625,-0.002829494,-0.028581446,0.0063712434,-0.0045511057,-0.019424008,0.011047303,0.013012569,0.015281859,0.0044258344,-0.030653343,-0.02494688,0.0042226473,-0.02746547,0.019122232,0.0011502557,-0.008233503,0.020155283,0.009770185,-0.00033737303,-0.012458545,-0.006492958,0.027486067,-0.020162623,0.032558605,0.010065757,0.020499775,0.014156654,0.004310142,0.014960111,0.020387692,0.018274534,0.0050511705,-0.013817633,0.01056779,-0.0033490637,0.013613599,0.021762753,0.011138353,0.004506889,-0.0064495523,0.018676609,0.0084705055,0.037194792,-0.008201068,-0.0014713263,0.0018111075,0.005288711,-0.018287655,0.004933436,-0.0009351559,-0.008638264,0.008945812,-0.018944854,0.027495617,0.007903928,-0.0006277213,0.01811592,0.022477813,-2.7290685e-05,0.018973865,0.008814348,0.009846665,0.00878244,-0.024935024,-0.0035045857,0.0048016994,0.022498932,-0.012774719,0.0007283542,-0.00040457048,-0.011233922,-0.016826378,0.011819686,0.0077800597,0.022902803,0.029697416,0.023969255,-0.037218224
102,Lachnospiraceae_bacterium_3_1_46FAA,0.0019156184,0.0060522924,0.0062852893,0.01276488,0.016933572,-0.008264733,0.0052634412,-0.0054965443,-0.018278766,-0.011791624,-0.01948659,-0.0135100875,-0.019097919,-0.017355438,0.0038439059,-0.006590052,-0.0161353,0.009944456,-0.016213663,-0.019169375,0.0030014704,-0.015289881,-0.010907444,0.023008142,-0.012003533,0.020732678,0.01430093,-0.0024236143,-0.013089103,0.012581618,0.015924038,0.00874989,0.01069525,8.704907e-06,-0.01583172,0.015831642,0.01916407,-0.004458615,-0.014350098,0.01622658,-0.016391484,0.027592914,0.004549618,0.0075261546,-0.022324689,0.0098077115,-0.010996954,-0.011543095,0.013329221,0.020424442,0.0036417418,0.015649823,0.023193358,0.008476071,-0.0077999323,0.010248071,-0.010416232,0.030937193,0.014888417,-0.0075346325,0.020062007,0.00023871977,0.0056614806,0.008740932,0.019032042,-0.0066964077,0.02028575,0.0303635,-0.0076852823,-0.017668718,0.012064669,0.014183314,-0.0048127966,0.017344886,-0.020642402,0.02198698,0.02411747,0.00805786,0.021080794,-0.012864422,-0.013104114,0.017875858,-0.0058770846,-0.019483088,0.0050672228,0.004886747,-0.009257296,0.00057064404,0.017703896,-0.01467582,0.015981102,0.023452498,0.009924887,0.009469255,-0.0113860825,0.0062844665,0.01573605,0.0065688873,-0.029309807,0.02778261,0.0023008024,0.009432125,0.01096696,-0.015147436,0.0037828279,0.021043947,0.019808944,0.011616459,0.0018103797,0.02574467,-0.016648702,0.0041855043,0.017126173,-0.009639482,0.0059015537,0.0048945444,-0.012600656,-0.0028044689,-0.020322226,0.02575206,-0.0071690883,0.0109567,-0.022924926,-0.02029449,0.009362701,0.0055875047,-0.013909486,-0.0070520835,-0.0011742502,-0.0067234808,0.021036558,0.0030815483,0.011497106,0.007912503,0.010837956,0.0061513977,0.0040399856,0.0101169655,-0.026159901,0.034650613,-0.024296446,-0.02195599,0.0052258563,-0.0018752494,0.004642012,-0.017213635,-0.006561229,0.009879492,-0.006541655,-0.01284301,0.0027908022,0.00114474,0.009283485,-0.010842711,0.024676068,-0.028625507,-0.019651938,0.016707694,0.018411284,0.0007055913,-0.005430939,0.014929539,-0.0061945505,-0.025978478,0.017747462
103,Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.021341756,0.008038115,0.019784356,0.00845741,0.014195603,-0.020698346,-0.0077155274,-0.020204706,-0.014928852,-0.03072623,-0.021208568,-0.0122744115,-0.013436236,0.011622917,-0.014386453,0.0064679775,-0.009532346,-0.012050238,0.004700114,0.0043845666,0.013669269,-0.0142416535,0.006612414,0.020697441,-0.0035013556,0.019289255,0.016951762,-0.0014447183,-0.013272596,0.02749048,0.022127872,0.0039361753,0.004267922,0.021851279,-0.009289715,0.025657967,-0.000847016,-0.0040238593,0.0088062715,0.006599364,0.009684148,0.020369425,0.0119514465,0.012350967,-0.014043113,0.006980827,-0.006386665,-0.007173764,0.015810465,0.015664075,0.009868604,0.023817634,0.0030410383,0.013090369,-0.0062611955,0.016694669,0.014355528,0.020036925,-0.004544075,0.008267224,0.01995265,0.00839771,0.012179731,0.013217645,0.016634762,-0.01749136,0.011626746,0.021755917,-0.010521428,0.0043820716,-0.0051193554,0.024253674,-0.008334302,0.012342998,-0.021272931,0.013658781,0.0016339273,-0.0039260113,0.020941548,-0.009489987,-0.0073658633,0.017195243,-0.018421205,0.0029775766,0.010352251,0.0121353995,0.007127136,-0.0025977462,0.014881161,-0.011213669,0.01964938,0.016003264,0.014459401,0.007231606,-0.0072338264,0.015244652,0.0123135755,-0.0017535436,-0.026749337,0.014769313,0.010624506,-0.008266667,-0.0031018143,0.00072403305,-0.011507446,0.011575064,0.014395947,0.00800809,0.012136591,0.023083407,-0.0064951302,0.011032819,0.0118072955,-0.008311109,-0.012167115,0.014275633,-0.0055436627,0.010394032,-0.0188798,0.008166275,0.002375505,0.00908004,-0.027283404,-0.016200846,0.012346733,0.017406352,-0.009752223,0.006764389,0.008395077,-0.0047335504,0.013981247,0.009355443,0.019652145,0.02010201,0.012499398,0.014882458,0.012987068,0.010178655,-0.01943972,0.01904241,-0.014334557,-0.012015868,-0.007095456,0.013176871,0.019294767,-0.009733206,0.0032569976,0.0151795065,-0.0038359282,-0.012935262,-0.008409303,0.014294066,-0.0031829611,-0.0056925165,0.012364938,-0.028637782,-0.01356179,0.011671809,0.007827961,0.0016417244,-0.0030330224,0.0059249853,-0.0033605688,-0.014577282,-0.0046092863
104,Lachnospiraceae_bacterium_4_1_37FAA,0.015825884,0.004985344,0.012601875,-0.026119638,-0.017378125,-0.0035815774,-0.021838088,0.0011182057,-0.014567341,-0.005742522,-0.02683956,0.0022113097,0.0009939575,0.022835607,4.78406e-06,0.0136270905,0.0041688727,-0.009305201,0.02039634,0.017265182,0.025001382,0.010702874,0.020525577,0.0006152305,0.019006643,0.003850365,-0.010963652,0.023898626,0.013023224,0.0015819514,0.0040523387,-0.0072606774,-0.0073906886,0.013037941,0.0019392164,0.013161003,-0.023659572,0.01525971,0.010095847,-0.018710151,0.010715369,0.0036025837,-0.0081301015,0.0004478774,-0.005409381,-0.0061389017,0.005528077,-0.006135723,-0.007034778,-0.010768012,-0.00792672,-0.010378901,-0.009600068,-0.004477637,0.004248193,-0.00545233,-0.008388501,-0.001953442,0.0024426305,0.008018016,-0.010051727,-0.0054926933,-0.0051448345,-0.0047321375,-0.008949659,-0.011906331,-0.009114289,0.0026009914,0.0063343537,0.019655515,-0.011766851,-0.010278077,-0.018155543,-0.0063193296,0.0008326064,-0.009903803,-0.016658314,-0.0067802775,-0.007216894,-0.01097785,0.0023061272,-0.011028425,-0.00081490824,0.0068095964,-0.004719953,-0.010698136,-0.007842909,-0.015024735,-0.022014437,0.0020997697,-0.0077205007,-0.0062396466,-0.0033405242,-0.010436832,-0.0062496616,0.00063019886,-0.020567866,-0.021140182,0.005082284,-0.004623862,-0.0030023751,-0.0069620972,-0.0044873925,-0.00077371876,-0.005251391,-0.014269011,-0.014217618,0.002366456,0.007206642,0.0032271207,0.012088747,0.0055719507,0.0074559543,-0.0047677946,-0.010736641,0.0037771594,0.0058697057,0.01592458,-0.00477158,-0.0032645995,-8.3371095e-05,-0.002563701,2.793693e-05,0.0035484454,-0.007243636,-0.0017362454,-0.008776477,0.013818196,0.008637166,0.010349648,-0.010894861,0.014191814,0.012050656,0.013926803,-0.004243882,-0.0038882082,-0.010315972,-0.012160247,0.006128716,-0.006388132,0.001189251,-0.004157871,-0.015968923,0.0093316045,0.013214001,-0.0035285458,0.006944511,0.009035408,-0.0029224884,0.0026996708,-0.020016933,-0.011591274,-0.0064004194,0.003876435,-0.002343029,0.0023321353,-0.005352355,-0.010599199,-0.0021190648,0.020800807,0.011351316,0.009452032,0.02296213,0.015402187,-0.026206188
105,Lachnospiraceae_bacterium_5_1_57FAA,0.0319887,0.026142146,0.027544547,-0.020629894,-0.00024337372,-0.024038356,-0.035063833,-0.0331433,-0.04291039,-0.052065235,-0.08564065,-0.005513029,-0.010535853,0.043729,-0.015454551,0.01826402,-0.0018297696,-0.026873829,0.042322997,0.034789097,0.053571418,-0.010441602,0.051468525,0.028649163,0.011788117,0.02574161,0.007681856,0.032000333,0.00016975103,0.0483987,0.041868467,-0.01217299,-0.005188098,0.041226357,-0.014528351,0.05039084,-0.03189853,0.024933066,0.032059368,-0.0054029925,0.017157672,0.03719354,0.029782718,0.022890622,-0.0155586805,0.0333531,-0.002968722,-0.00318299,0.032843918,0.030827098,0.024860464,0.0403374,-0.0011897082,0.035509564,-0.0062073744,0.03240942,0.02674243,0.032319646,-0.006088853,0.01796665,0.031738028,0.02432086,0.029781291,0.03179176,0.024159433,-0.028379977,0.021485467,0.044939443,-0.008142236,0.02480505,-0.019658186,0.033816956,-0.01963926,0.035657905,-0.040391188,0.02129772,-0.009750604,-0.0090262005,0.03608915,-0.022915458,-0.0036401427,0.026810253,-0.0130093135,-0.0009955079,0.03033695,0.026805272,0.00324437,-0.008973909,-0.00091946305,-0.0124913,0.038354024,0.008587906,0.03205648,0.019801997,-0.015417099,0.022310203,-0.008755,-0.020631202,-0.052283436,0.023325726,0.030758303,-0.014894779,-0.011612585,0.012872699,-0.008073729,0.015787236,0.006722625,5.2864154e-05,0.039231997,0.03661169,0.0028061299,0.025410466,0.043056585,-0.015672334,-0.011122074,0.035577655,0.0029696217,0.025616946,-0.035033185,0.016541127,0.004837804,0.020486057,-0.036941644,-0.015102869,0.02891812,0.025105879,-0.011161852,0.02420146,0.018458106,0.018910833,0.020047106,0.024609243,0.039157707,0.042377256,0.015739677,0.027927773,0.022323351,0.018338215,-0.038750675,0.028372426,-0.016965825,-0.027913287,-0.029975383,0.019914526,0.040175308,-0.015195292,0.020586826,0.03819283,-0.00011885349,-0.024422728,-0.034307458,0.015766395,-0.0068343454,0.0040239524,0.022055397,-0.046714693,-0.020342387,0.008780694,0.01770484,0.008626555,0.011662808,0.030311951,0.020110287,-0.007940921,-0.0357217
