#all species associated with D015212: Inflammatory Bowel Diseases; Chronic, non-specific inflammation of the GASTROINTESTINAL TRACT. Etiology may be genetic or environmental. This term includes CROHN DISEASE and ULCERATIVE COLITIS.
#in total 605 valid runs were included in GMrepo.
#please consult our web site for more details.
phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D015212	species	150060	Halonatronum saccharophilum	Bacteria	22	0.000516102545454545	0.0004557875	0.000285548286092651	
D015212	species	157225	Salinicoccus hispanicus	Bacteria	22	0.000572840272727273	0.0003408185	0.000597766631019496	
D015212	species	170679	Vibrio chagasii	Bacteria	22	0.000590228818181818	0.0005671265	0.000360089455883189	
D015212	species	178606	Leptospirillum ferriphilum	Bacteria	22	0.000518512045454545	0.000411275	0.000305772378212707	
D015212	species	195250	Synechococcus sp. PCC 7336	Bacteria	22	0.000858766681818182	0.0007200565	0.000654285318797496	
D015212	species	200616	Rhodoplanes cryptolactis	Bacteria	22	0.000534106272727273	0.000463339	0.00026378120441998	
D015212	species	229205	Flavobacterium micromati	Bacteria	22	0.000726417136363636	0.000578988	0.000468763254955023	
D015212	species	229549	Streptococcus minor	Bacteria	22	0.0152134256818182	0.004421735	0.0253684228946848	
D015212	species	238015	Lactobacillus vini	Bacteria	22	0.00525358781818182	0.001754265	0.00849694049332278	
D015212	species	242703	Acidilobus saccharovorans	Archaea	22	0.000508356636363636	0.000441482	0.000270348519407387	
D015212	species	252130	Uruburuella suis	Bacteria	22	0.000473885090909091	0.000346334	0.00031753064045626	
D015212	species	256618	Parvibaculum lavamentivorans	Bacteria	22	0.000788247045454545	0.0004379575	0.00117224551463438	
D015212	species	267746	Aneurinibacillus danicus	Bacteria	22	0.000727127545454546	0.0004326095	0.000717801896895006	
D015212	species	312277	Flavobacterium indicum	Bacteria	22	0.000776388363636364	0.0007094595	0.000460599414795603	
D015212	species	343405	Pseudoroseobacter euryhalinus	Bacteria	22	0.000439912136363636	0.000409865	0.000167345073006219	
D015212	species	344881	Flavobacterium soli	Bacteria	22	0.000527995909090909	0.000487958	0.000287645288722546	
D015212	species	347481	Asticcacaulis benevestitus	Bacteria	22	0.000490805818181818	0.0004674535	0.000219658841912079	
D015212	species	370977	Brevundimonas aveniformis	Bacteria	22	0.000532178409090909	0.000513252	0.000239431784862105	
D015212	species	400061	Paludibacterium yongneupense	Bacteria	22	0.000460713045454545	0.0003729645	0.000245114641279094	
D015212	species	400668	Marinomonas sp. MWYL1	Bacteria	22	0.000490223772727273	0.000438475	0.000285028597795435	
D015212	species	404900	Geminicoccus roseus	Bacteria	22	0.00121934481818182	0.00065216	0.00211716477048518	
D015212	species	413479	Solimonas soli	Bacteria	22	0.000512653772727273	0.0004882645	0.00020434782000024	
D015212	species	420888	Alicyclobacillus sp. FR-12	Bacteria	22	0.000793933272727273	0.000626085	0.000584418567810385	
D015212	species	442734	Lewinella antarctica	Bacteria	22	0.000641213909090909	0.0005195075	0.000367128952584901	
D015212	species	449307	Desulfococcus sp. DSM 8541	Bacteria	22	0.000500874272727273	0.0004765985	0.000215614174469822	
D015212	species	478107	Actinoallomurus iriomotensis	Bacteria	22	0.000554308727272727	0.0004966565	0.000312342698542602	
D015212	species	496866	Thermoanaerobacter pseudethanolicus	Bacteria	22	0.000508491954545455	0.000421289	0.000265042156570193	
D015212	species	519440	Deinococcus aquatilis	Bacteria	22	0.000580171772727273	0.000468574	0.00043276211890774	
D015212	species	529705	Sphingomonas changbaiensis	Bacteria	22	0.000598489681818182	0.0004799345	0.000322521683974506	
D015212	species	665118	Vasilyevaea enhydra	Bacteria	22	0.000557773	0.0004742615	0.000241078573478204	
D015212	species	717785	Hyphomicrobium sp. MC1	Bacteria	22	0.000545755363636364	0.0004369535	0.000424398253217933	
D015212	species	1113786	Exiguobacterium sp. NBRC 101652	Bacteria	22	0.000574585772727273	0.000513252	0.000401145599939536	
D015212	species	1121961	Hirschia maritima	Bacteria	22	0.00392126240909091	0.000528353	0.0142629266587905	
D015212	species	1128614	Bacillus sp. JCM 10530	Bacteria	22	0.000591518818181818	0.0004110655	0.000456683279563965	
D015212	species	1226325	Clostridium sp. KLE 1755	Bacteria	22	1.18015045454545	0.93702	0.855473625117228	
D015212	species	1249552	Pseudohongiella spirulinae	Bacteria	22	0.000968841681818182	0.000565086	0.00124680446625365	
D015212	species	1324352	Chryseobacterium gallinarum	Bacteria	22	0.000436061272727273	0.0003714745	0.000268144860059807	
D015212	species	1411119	Chitinimonas sp. YIM 77919	Bacteria	22	0.00173026986363636	0.000703296	0.00249896699268635	
D015212	species	1644133	Sinomonas halotolerans	Bacteria	22	0.000738859681818182	0.00059383	0.000510673458306483	
D015212	species	1689834	Acidithiobacillus ferriphilus	Bacteria	22	0.000536289227272727	0.0004589795	0.000227020600586931	
D015212	species	1746950	Microbacterium sp. HBUM179443	Bacteria	22	0.000590025	0.000521466	0.0002958279632568	
D015212	species	1811976	Bacillus sp. KCTC 13219	Bacteria	22	0.000699765363636364	0.0005510625	0.000464620350353413	
D015212	species	1870820	Paenibacillus sp. IHBB 9852	Bacteria	22	0.000507982909090909	0.000432085	0.000294409442325109	
D015212	species	249	Terrimonas ferruginea	Bacteria	21	0.000512772952380952	0.000490547	0.000212806000044049	
D015212	species	384	Rhizobium leguminosarum	Bacteria	21	0.000555661904761905	0.000507331	0.000214060406276103	
D015212	species	446	Legionella pneumophila	Bacteria	21	0.000744909142857143	0.000576661	0.000579935673277501	
D015212	species	546	Citrobacter freundii	Bacteria	21	0.492593346238095	0.01203	1.01212867145466	
D015212	species	735	Haemophilus parahaemolyticus	Bacteria	21	0.00223946647619048	0.000564592	0.00609306349743095	
D015212	species	736	Haemophilus paraphrohaemolyticus	Bacteria	21	0.0186640017142857	0.0019809	0.0533840935817513	
D015212	species	738	[Haemophilus] parasuis	Bacteria	21	0.000884799666666667	0.000412761	0.00143836052722123	
D015212	species	1337	Streptococcus hyointestinalis	Bacteria	21	0.000994199047619048	0.000546977	0.00185275411167382	
D015212	species	1589	Lactobacillus pentosus	Bacteria	21	0.00941657628571428	0.00040274	0.0403982169869413	
D015212	species	1927	Streptomyces rimosus	Bacteria	21	0.000522138571428571	0.000397972	0.000351632898710512	
D015212	species	2024	Thermoactinomyces intermedius	Bacteria	21	0.00077528680952381	0.000688691	0.000684229472518001	
D015212	species	13276	Suttonella indologenes	Bacteria	21	0.000496348380952381	0.000327836	0.000481914172708842	
D015212	species	28042	Saccharopolyspora rectivirgula	Bacteria	21	0.000597604904761905	0.000353977	0.000718051219418358	
D015212	species	29448	Bradyrhizobium elkanii	Bacteria	21	0.0016381059047619	0.000971964	0.00218007957333697	
D015212	species	33030	Peptoniphilus indolicus	Bacteria	21	0.00191442519047619	0.000552385	0.0030234934520891	
D015212	species	33940	Geobacillus thermodenitrificans	Bacteria	21	0.000575461476190476	0.000463154	0.000341485704395311	
D015212	species	33942	Brevibacillus thermoruber	Bacteria	21	0.000457099333333333	0.00040274	0.000195734253448734	
D015212	species	33943	Kyrpidia tusciae	Bacteria	21	0.000939910857142857	0.000440696	0.00121394525203348	
D015212	species	34038	Rahnella aquatilis	Bacteria	21	0.00127500252380952	0.000549119	0.0029579387927248	
D015212	species	34085	Riemerella anatipestifer	Bacteria	21	0.000682180571428571	0.000593356	0.000376955141926274	
D015212	species	36805	Microbacterium aurum	Bacteria	21	0.000617421523809524	0.000463154	0.000588357524924057	
D015212	species	38284	Corynebacterium accolens	Bacteria	21	0.0324110671428571	0.000762806	0.119602373685155	
D015212	species	38310	Rhodococcus coprophilus	Bacteria	21	0.00057331019047619	0.000392314	0.000478982234319042	
D015212	species	44009	Enterococcus dispar	Bacteria	21	0.00125173533333333	0.000463154	0.00184748644962504	
D015212	species	53343	Desulfotomaculum aeronauticum	Bacteria	21	0.000702647904761905	0.000440696	0.000589589274429404	
D015212	species	58137	Desulfotomaculum thermosapovorans	Bacteria	21	0.00043653219047619	0.00037985	0.00022586214929811	
D015212	species	59845	Paenibacillus illinoisensis	Bacteria	21	0.000620827619047619	0.000463154	0.000467817196118898	
D015212	species	59846	Paenibacillus chibensis	Bacteria	21	0.000566854619047619	0.000440696	0.00034743830441396	
D015212	species	88874	Luteococcus peritonei	Bacteria	21	0.000455237285714286	0.000412761	0.000251099094816597	
D015212	species	91844	Candidatus Portiera aleyrodidarum	Bacteria	21	0.00223291776190476	0.00142193	0.0026364598263614	
D015212	species	99807	Corynebacterium auriscanis	Bacteria	21	0.00595420371428571	0.00105009	0.0101716899778343	
D015212	species	102170	Desulfotomaculum sapomandens	Bacteria	21	0.000563977571428571	0.000406969	0.000411563421601892	
D015212	species	118323	Oscillatoria acuminata	Bacteria	21	0.000628391904761905	0.000546977	0.000496230223964734	
D015212	species	135083	Selenomonas noxia	Bacteria	21	0.00603568142857143	0.000537533	0.017215920010269	
D015212	species	146938	Azovibrio restrictus	Bacteria	21	0.000734483238095238	0.000707955	0.000445226245234477	
D015212	species	164514	Blattabacterium punctulatus	Bacteria	21	0.000566856095238095	0.00041981	0.00040995265577453	
D015212	species	194379	Nostoc sp. PCC 7423	Bacteria	21	0.000619808523809524	0.000507331	0.000350072988540478	
D015212	species	197162	Deferribacter desulfuricans	Bacteria	21	0.000664319666666667	0.000410753	0.00108890109251012	
D015212	species	204470	Alicyclobacillus pomorum	Bacteria	21	0.000481077047619048	0.00040274	0.000298461137537616	
D015212	species	204798	Saccharothrix xinjiangensis	Bacteria	21	0.000690519523809524	0.000519173	0.000565593788567521	
D015212	species	215803	Enhygromyxa salina	Bacteria	21	0.000727423714285714	0.000406969	0.000956433436779954	
D015212	species	220687	Bacillus novalis	Bacteria	21	0.000813758952380952	0.000366079	0.00109968706356561	
D015212	species	251535	Candidatus Blochmannia vafer	Bacteria	21	0.00109299933333333	0.00037985	0.00262157537025876	
D015212	species	281362	Dechloromonas denitrificans	Bacteria	21	0.000463130238095238	0.00041981	0.000221645641489948	
D015212	species	319644	Saccharofermentans acetigenes	Bacteria	21	0.0100684942857143	0.00608606	0.00985357632189479	
D015212	species	320778	Photobacterium ganghwense	Bacteria	21	0.000616318190476191	0.000507331	0.000394678983192622	
D015212	species	322508	Kocuria himachalensis	Bacteria	21	0.000519683380952381	0.000429817	0.000291941912943735	
D015212	species	373994	Rivularia sp. PCC 7116	Bacteria	21	0.000652454428571429	0.000700823	0.000377293180278755	
D015212	species	392016	Alicyclobacillus contaminans	Bacteria	21	0.000652262523809524	0.000485369	0.000493390002277267	
D015212	species	418702	Azonexus hydrophilus	Bacteria	21	0.000478794428571429	0.00043259	0.00027236661143954	
D015212	species	438751	Lewinella marina	Bacteria	21	0.000550612095238095	0.000490547	0.00023638568417417	
D015212	species	447567	Halomonas andesensis	Bacteria	21	0.000544219904761905	0.000490547	0.000316342424211471	
D015212	species	475299	Algoriphagus aquaeductus	Bacteria	21	0.000506657285714286	0.000429817	0.000276715958302759	
D015212	species	477976	Calditerrivibrio nitroreducens	Bacteria	21	0.00142327195238095	0.000397972	0.00421233243787286	
D015212	species	519472	Vagococcus teuberi	Bacteria	21	0.00391245447619048	0.000363099	0.0123696436756503	
D015212	species	540988	Thermus islandicus	Bacteria	21	0.000601109476190476	0.000410753	0.000367651757599582	
D015212	species	588902	Flavobacterium sp. KOPRI 25160	Bacteria	21	0.000511416952380952	0.00044436	0.000258413553608644	
D015212	species	933068	Ilyobacter delafieldii	Bacteria	21	0.000480782190476191	0.00040274	0.000271372734635707	
D015212	species	1113614	Paenibacillus sp. NBRC 13630	Bacteria	21	0.00111448642857143	0.000707955	0.00182554409199933	
D015212	species	1113737	Bacillus sp. NBRC 101223	Bacteria	21	0.000729336190476191	0.00041981	0.00123175825599842	
D015212	species	86	Hyphomonas jannaschiana	Bacteria	20	0.00056403745	0.000568795	0.000262035782871142	
D015212	species	94	Stella humosa	Bacteria	20	0.00049243285	0.000412452	0.000236939236371352	
D015212	species	162	Treponema phagedenis	Bacteria	20	0.00047110555	0.000350895	0.000282817833859531	
D015212	species	285	Comamonas testosteroni	Bacteria	20	0.00102873465	0.000565086	0.00133593150431754	
D015212	species	329	Ralstonia pickettii	Bacteria	20	0.00983806905	0.0004133895	0.0257991566438316	
D015212	species	476	Moraxella bovis	Bacteria	20	0.00056531945	0.0004379575	0.000295630930032964	
D015212	species	1008	Saprospira grandis	Bacteria	20	0.00047246155	0.000324347	0.000444509394845063	
D015212	species	1010	Sphingobacterium mizutaii	Bacteria	20	0.0010314268	0.0005111155	0.00185429830035003	
D015212	species	1247	Oenococcus oeni	Bacteria	20	0.0017294713	0.000487958	0.00422307685220028	
D015212	species	1351	Enterococcus faecalis	Bacteria	20	0.6538085	0.09071	1.69864303382149	
D015212	species	1397	Bacillus circulans	Bacteria	20	0.00079922405	0.0004067465	0.00126660937806963	
D015212	species	1422	Geobacillus stearothermophilus	Bacteria	20	0.00066825295	0.000548048	0.000473889879408761	
D015212	species	1473	Virgibacillus pantothenticus	Bacteria	20	0.0005597878	0.000448516	0.000437785012421514	
D015212	species	1557	[Clostridium] litorale	Bacteria	20	0.00050006115	0.0003443075	0.000393490318926892	
D015212	species	1990	Actinomadura atramentaria	Bacteria	20	0.00042402775	0.000400356	0.000135688634607586	
D015212	species	28258	Cobetia marina	Bacteria	20	0.0005954398	0.000442528	0.000445552774826082	
D015212	species	34005	Paracoccus kocurii	Bacteria	20	0.00051107845	0.0004539555	0.000295128711599831	
D015212	species	36875	Porphyromonas canoris	Bacteria	20	0.0012098052	0.0004742615	0.00179769030615377	
D015212	species	37923	Kocuria kristinae	Bacteria	20	0.00215366265	0.000427734	0.00555860645249801	
D015212	species	41211	Desulfotomaculum sp.	Bacteria	20	0.00054438135	0.000420285	0.000434446622159885	
D015212	species	49338	Desulfitobacterium hafniense	Bacteria	20	0.0007156573	0.000476292	0.000894624616212215	
D015212	species	51663	Pediococcus damnosus	Bacteria	20	0.00084198365	0.000441482	0.00119874045472225	
D015212	species	60519	Lactobacillus graminis	Bacteria	20	0.0328121722	0.00401739	0.119262984304363	
D015212	species	66430	Streptomyces roseus	Bacteria	20	0.0005195925	0.0004043625	0.00035810131776393	
D015212	species	67315	Streptomyces lavenduligriseus	Bacteria	20	0.00069424285	0.0004133895	0.00110355388577332	
D015212	species	70863	Shewanella oneidensis	Bacteria	20	0.0006341872	0.0004152815	0.000528765001589115	
D015212	species	70864	Shewanella pealeana	Bacteria	20	0.00178361735	0.001480935	0.00149338685640986	
D015212	species	72026	Helcococcus ovis	Bacteria	20	0.00080216705	0.000528353	0.000973793076997122	
D015212	species	75659	Duganella zoogloeoides	Bacteria	20	0.0004952222	0.0004067465	0.000251883397168861	
D015212	species	81031	Hyphomonas johnsonii	Bacteria	20	0.0005626626	0.000447872	0.000424274440212737	
D015212	species	82688	Lactobacillus nagelii	Bacteria	20	0.012394885	0.00433328	0.0244692561452302	
D015212	species	84980	Desulfotalea psychrophila	Bacteria	20	0.0007519217	0.0006410235	0.000682163021064467	
D015212	species	86666	Salimicrobium halophilum	Bacteria	20	0.0009513665	0.000357378	0.00168933095409463	
D015212	species	88233	Lactobacillus manihotivorans	Bacteria	20	0.00102812545	0.0007542455	0.000975059046935133	
D015212	species	96344	Cupriavidus oxalaticus	Bacteria	20	0.00307168355	0.0005164795	0.0074613639192058	
D015212	species	103731	Saccharothrix espanaensis	Bacteria	20	0.00049579235	0.000391295	0.000371530639551157	
D015212	species	115555	Halomonas axialensis	Bacteria	20	0.0005458965	0.0004248135	0.000341854341905946	
D015212	species	134536	Paraburkholderia caledonica	Bacteria	20	0.00053051035	0.0004493715	0.000264354879876768	
D015212	species	135487	Nocardia cyriacigeorgica	Bacteria	20	0.00047435895	0.000400356	0.000279430714591664	
D015212	species	135719	Sphingobium amiense	Bacteria	20	0.00454551295	0.0004882645	0.0176358504484797	
D015212	species	161879	Corynebacterium kroppenstedtii	Bacteria	20	0.00148325095	0.000561819	0.00220246438295088	
D015212	species	171404	Paenibacillus agaridevorans	Bacteria	20	0.0036661087	0.0004257245	0.0107195747067367	
D015212	species	178399	Marinomonas primoryensis	Bacteria	20	0.0008502788	0.000487958	0.00111218562439458	
D015212	species	189425	Paenibacillus graminis	Bacteria	20	0.0089942159	0.0009191805	0.0216097786296487	
D015212	species	213680	Ancalomicrobium adetum	Bacteria	20	0.00048648505	0.0004539555	0.00022456255010657	
D015212	species	223967	Methylobacterium populi	Bacteria	20	0.00078244285	0.0005420345	0.00109517406768366	
D015212	species	241145	Salegentibacter holothuriorum	Bacteria	20	0.0007293119	0.00066062	0.000400655179911066	
D015212	species	266125	Phenylobacterium koreense	Bacteria	20	0.00046508545	0.0004152815	0.000222248595767389	
D015212	species	270498	Catabacter hongkongensis	Bacteria	20	0.0149579375	0.006952255	0.01745598447212	
D015212	species	274537	Chlorobaculum limnaeum	Bacteria	20	0.00063289775	0.000487958	0.000638866320778074	
D015212	species	279446	Aquibacillus koreensis	Bacteria	20	0.0005342186	0.0003454675	0.000466348063945737	
D015212	species	285106	Tepidimicrobium ferriphilum	Bacteria	20	0.000597162	0.000533075	0.000313651688465339	
D015212	species	313007	Ureibacillus suwonensis	Bacteria	20	0.00080152885	0.000535779	0.000598636817914297	
